DATAFLOW,MEASURE: Measure,ESTIMATE_TYPE: Estimate Type,SEX: Sex,SECTOR: Sector,INDUSTRY: Industry,TSEST: Adjustment Type,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,O: Public Administration and Safety,10: Original,AUS: Australia,Q: Quarterly,1998-Q4,731.7,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,O: Public Administration and Safety,10: Original,AUS: Australia,Q: Quarterly,1999-Q2,746.6,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,O: Public Administration and Safety,10: Original,AUS: Australia,Q: Quarterly,1999-Q4,757.5,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,O: Public Administration and Safety,10: Original,AUS: Australia,Q: Quarterly,2000-Q2,774.9,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,O: Public Administration and Safety,10: Original,AUS: Australia,Q: Quarterly,2000-Q4,795.1,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,O: Public Administration and Safety,10: Original,AUS: Australia,Q: Quarterly,2001-Q2,802.3,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,O: Public Administration and Safety,10: Original,AUS: Australia,Q: Quarterly,2001-Q4,817.5,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,O: Public Administration and Safety,10: Original,AUS: Australia,Q: Quarterly,2002-Q2,829.5,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,O: Public Administration and Safety,10: Original,AUS: Australia,Q: Quarterly,2002-Q4,831.9,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,O: Public Administration and Safety,10: Original,AUS: Australia,Q: Quarterly,2003-Q2,848.8,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,O: Public Administration and Safety,10: Original,AUS: Australia,Q: Quarterly,2003-Q4,869.3,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,O: Public Administration and Safety,10: Original,AUS: Australia,Q: Quarterly,2004-Q2,885.2,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,O: Public Administration and Safety,10: Original,AUS: Australia,Q: Quarterly,2004-Q4,916.4,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,O: Public Administration and Safety,10: Original,AUS: Australia,Q: Quarterly,2005-Q2,930.4,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,O: Public Administration and Safety,10: Original,AUS: Australia,Q: Quarterly,2005-Q4,956.4,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,O: Public Administration and Safety,10: Original,AUS: Australia,Q: Quarterly,2006-Q2,946.9,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,O: Public Administration and Safety,10: Original,AUS: Australia,Q: Quarterly,2006-Q4,998.7,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,O: Public Administration and Safety,10: Original,AUS: Australia,Q: Quarterly,2007-Q2,1014,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,O: Public Administration and Safety,10: Original,AUS: Australia,Q: Quarterly,2007-Q4,1039.3,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,O: Public Administration and Safety,10: Original,AUS: Australia,Q: Quarterly,2008-Q2,1053.2,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,O: Public Administration and Safety,10: Original,AUS: Australia,Q: Quarterly,2008-Q4,1091.9,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,O: Public Administration and Safety,10: Original,AUS: Australia,Q: Quarterly,2009-Q2,1108.3,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,O: Public Administration and Safety,10: Original,AUS: Australia,Q: Quarterly,2009-Q4,1172.1,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,O: Public Administration and Safety,10: Original,AUS: Australia,Q: Quarterly,2010-Q2,1194.8,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,O: Public Administration and Safety,10: Original,AUS: Australia,Q: Quarterly,2010-Q4,1234.1,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,O: Public Administration and Safety,10: Original,AUS: Australia,Q: Quarterly,2011-Q2,1246.9,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,O: Public Administration and Safety,10: Original,AUS: Australia,Q: Quarterly,2011-Q4,1269.9,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,O: Public Administration and Safety,10: Original,AUS: Australia,Q: Quarterly,2012-Q2,1295.7,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,O: Public Administration and Safety,10: Original,AUS: Australia,Q: Quarterly,2012-Q4,1333.1,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,O: Public Administration and Safety,10: Original,AUS: Australia,Q: Quarterly,2013-Q2,1340.2,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,O: Public Administration and Safety,10: Original,AUS: Australia,Q: Quarterly,2013-Q4,1370.8,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,O: Public Administration and Safety,10: Original,AUS: Australia,Q: Quarterly,2014-Q2,1361.3,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,O: Public Administration and Safety,10: Original,AUS: Australia,Q: Quarterly,2014-Q4,1355,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,O: Public Administration and Safety,10: Original,AUS: Australia,Q: Quarterly,2015-Q2,1369.5,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,O: Public Administration and Safety,10: Original,AUS: Australia,Q: Quarterly,2015-Q4,1388.5,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,O: Public Administration and Safety,10: Original,AUS: Australia,Q: Quarterly,2016-Q2,1389.3,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,O: Public Administration and Safety,10: Original,AUS: Australia,Q: Quarterly,2016-Q4,1422.6,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,O: Public Administration and Safety,10: Original,AUS: Australia,Q: Quarterly,2017-Q2,1426.6,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,O: Public Administration and Safety,10: Original,AUS: Australia,Q: Quarterly,2017-Q4,1473.1,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,O: Public Administration and Safety,10: Original,AUS: Australia,Q: Quarterly,2018-Q2,1486.8,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,O: Public Administration and Safety,10: Original,AUS: Australia,Q: Quarterly,2018-Q4,1511.5,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,O: Public Administration and Safety,10: Original,AUS: Australia,Q: Quarterly,2019-Q2,1513.7,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,O: Public Administration and Safety,10: Original,AUS: Australia,Q: Quarterly,2019-Q4,1578.4,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,O: Public Administration and Safety,10: Original,AUS: Australia,Q: Quarterly,2020-Q2,1605.8,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,O: Public Administration and Safety,10: Original,AUS: Australia,Q: Quarterly,2020-Q4,1644,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,O: Public Administration and Safety,10: Original,AUS: Australia,Q: Quarterly,2021-Q2,1684.6,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,O: Public Administration and Safety,10: Original,AUS: Australia,Q: Quarterly,2021-Q4,1737.4,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,O: Public Administration and Safety,10: Original,AUS: Australia,Q: Quarterly,2022-Q2,1767.8,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,20: Seasonally Adjusted,4: South Australia,Q: Quarterly,2012-Q2,962.6,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,20: Seasonally Adjusted,4: South Australia,Q: Quarterly,2012-Q4,968.9,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,20: Seasonally Adjusted,4: South Australia,Q: Quarterly,2013-Q2,979.4,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,20: Seasonally Adjusted,4: South Australia,Q: Quarterly,2013-Q4,1037.5,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,20: Seasonally Adjusted,4: South Australia,Q: Quarterly,2014-Q2,1088.3,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,20: Seasonally Adjusted,4: South Australia,Q: Quarterly,2014-Q4,1052.5,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,20: Seasonally Adjusted,4: South Australia,Q: Quarterly,2015-Q2,1046.4,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,20: Seasonally Adjusted,4: South Australia,Q: Quarterly,2015-Q4,1028.4,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,20: Seasonally Adjusted,4: South Australia,Q: Quarterly,2016-Q2,1038.7,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,20: Seasonally Adjusted,4: South Australia,Q: Quarterly,2016-Q4,1061.5,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,20: Seasonally Adjusted,4: South Australia,Q: Quarterly,2017-Q2,1081.6,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,20: Seasonally Adjusted,4: South Australia,Q: Quarterly,2017-Q4,1075,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,20: Seasonally Adjusted,4: South Australia,Q: Quarterly,2018-Q2,1074.9,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,20: Seasonally Adjusted,4: South Australia,Q: Quarterly,2018-Q4,1078.2,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,20: Seasonally Adjusted,4: South Australia,Q: Quarterly,2019-Q2,1084.8,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,20: Seasonally Adjusted,4: South Australia,Q: Quarterly,2019-Q4,1105.2,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,20: Seasonally Adjusted,4: South Australia,Q: Quarterly,2020-Q2,1152.2,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,20: Seasonally Adjusted,4: South Australia,Q: Quarterly,2020-Q4,1143.4,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,20: Seasonally Adjusted,4: South Australia,Q: Quarterly,2021-Q2,1194.7,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,20: Seasonally Adjusted,4: South Australia,Q: Quarterly,2021-Q4,1202.7,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,20: Seasonally Adjusted,4: South Australia,Q: Quarterly,2022-Q2,1247.1,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,1994-Q4,542.4,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,1995-Q2,548.9,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,1995-Q4,555.4,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,1996-Q2,565.5,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,1996-Q4,570.6,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,1997-Q2,578.1,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,1997-Q4,592.6,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,1998-Q2,596,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,1998-Q4,603.4,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,1999-Q2,610.4,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,1999-Q4,613,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,2000-Q2,633.8,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,2000-Q4,643.1,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,2001-Q2,660.3,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,2001-Q4,673.6,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,2002-Q2,683.8,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,2002-Q4,699.4,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,2003-Q2,721.4,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,2003-Q4,740.3,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,2004-Q2,741.4,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,2004-Q4,761.7,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,2005-Q2,784.2,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,2005-Q4,800.6,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,2006-Q2,819.7,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,2006-Q4,837.4,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,2007-Q2,858.5,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,2007-Q4,873.2,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,2008-Q2,885,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,2008-Q4,909.5,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,2009-Q2,918.6,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,2009-Q4,955,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,2010-Q2,977.1,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,2010-Q4,996.1,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,2011-Q2,1015.2,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,2011-Q4,1033.7,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,2012-Q2,1053.2,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,2012-Q4,1081.3,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,2013-Q2,1105,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,2013-Q4,1114.2,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,2014-Q2,1123,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,2014-Q4,1128.7,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,2015-Q2,1136.9,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,2015-Q4,1145.7,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,2016-Q2,1160.9,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,2016-Q4,1163.5,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,2017-Q2,1179,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,2017-Q4,1191.5,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,2018-Q2,1207.4,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,2018-Q4,1225.3,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,2019-Q2,1237.9,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,2019-Q4,1257,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,2020-Q2,1304.7,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,2020-Q4,1280.3,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,2021-Q2,1305.8,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,2021-Q4,1328.9,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,TOT: All Industries,10: Original,AUS: Australia,Q: Quarterly,2022-Q2,1344.7,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,H: Accommodation and Food Services,10: Original,AUS: Australia,Q: Quarterly,1994-Q4,336.5,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,H: Accommodation and Food Services,10: Original,AUS: Australia,Q: Quarterly,1995-Q2,329.7,AUD: Australian Dollars,,
ABS:AWE(1.0.0),1: All employees average weekly total earnings,1: Earnings,3: Persons,7: Private and Public,H: Accommodation and Food Services,10: Original,AUS: Australia,Q: Quarterly,1995-Q4,342.7,AUD: Australian Dollars,,
